,hour_UT,Alt,GLat,GLon,MLat,MLon,MLT,DOY,SYM-H,P10.7,Kp,den_GRACE,den_NET
6453,8.963888888888889,485.768,-38.91,216.815,-36.51521301269531,-60.70003509521485,0.2199152628580729,262.0,-6.0,69.26975308641975,0.7,28846.7,35730.86360904958
6454,8.965277777777777,485.7020000000002,-38.592,216.803,-36.21321868896485,-60.85539627075195,0.2105705261230468,262.0,-6.0,69.26975308641975,0.7,29123.8,35816.01747777263
6455,8.966666666666667,485.6360000000004,-38.274,216.791,-35.91096496582031,-61.00937271118164,0.2010510762532552,262.0,-6.0,69.26975308641975,0.7,29359.6,35903.76457708045
6456,8.968055555555555,485.5690000000004,-37.955,216.779,-35.60749435424805,-61.16242599487305,0.1921501159667968,262.0,-6.0,69.26975308641975,0.7,29593.4,35995.561881659574
6457,8.969444444444445,485.5020000000004,-37.637,216.767,-35.304718017578125,-61.31370544433594,0.1831006368001302,262.0,-6.0,69.26975308641975,0.7,29637.6,36090.164313992325
6458,8.970833333333333,485.4340000000002,-37.318,216.755,-35.00072479248047,-61.46406555175781,0.1738449096679687,262.0,-6.0,69.26975308641975,0.7,29845.9,36187.52117135975
6459,8.972222222222223,485.366,-36.999,216.742,-34.696659088134766,-61.61405944824219,0.1648963928222656,262.0,-6.0,69.26975308641975,0.7,29911.5,36286.08443958226
6460,8.973611111111111,485.2970000000005,-36.681,216.73,-34.39310836791992,-61.7613525390625,0.1564112345377604,262.0,-6.0,69.26975308641975,0.7,29908.3,36384.33932164263
6461,8.975,485.22800000000007,-36.362,216.717,-34.08852767944336,-61.90871047973633,0.1473793029785156,262.0,-6.0,69.26975308641975,0.7,29977.5,36480.99351674719
6462,8.97638888888889,485.1580000000004,-36.044,216.704,-33.784645080566406,-62.05435180664063,0.1387448628743489,262.0,-6.0,69.26975308641975,0.7,29864.6,36574.86435687809
6463,8.977777777777778,485.0879999999997,-35.725,216.692,-33.47935485839844,-62.19815444946289,0.1305155436197916,262.0,-6.0,69.26975308641975,0.7,29871.7,36665.55130691734
